id,f_analisis,var_rpta,segmento
1497,201609,0,3
1498,201611,0,2
1499,201710,0,4
1500,201605,0,5
1501,201611,0,5
1502,201702,0,5
1503,201804,0,2
1504,201609,1,1
1505,201611,0,5
1506,201712,1,0
1507,201802,0,5
1508,201806,0,5
1509,201712,0,5
1510,201806,0,5
1511,201612,0,5
1512,201608,0,5
1513,201706,0,5
1514,201607,0,4
1515,201612,0,4
1516,201611,1,5
1517,201611,0,4
1518,201711,0,2
1519,201708,0,5
1520,201602,0,0
1521,201702,1,3
1522,201606,0,4
1523,201610,0,5
1524,201707,0,5
1525,201804,0,4
1526,201609,0,5
1527,201701,1,1
1528,201609,0,5
1529,201604,0,5
1530,201603,0,4
1531,201609,0,5
1532,201709,0,4
1533,201705,0,5
1534,201601,0,1
1535,201602,0,0
1536,201601,0,4
1537,201711,0,0
1538,201805,0,5
1539,201802,0,5
1540,201705,0,5
1541,201703,0,0
1542,201803,0,0
1543,201704,0,5
1544,201707,0,1
1545,201609,0,5
1546,201708,0,1
1547,201602,0,5
1548,201711,0,0
1549,201609,0,5
1550,201604,0,5
1551,201807,0,0
1552,201610,0,0
1553,201602,0,5
1554,201711,0,5
1555,201612,0,5
1556,201705,0,4
1557,201602,0,4
1558,201707,1,0
1559,201706,0,5
1560,201804,0,5
1561,201606,0,3
1562,201612,0,0
1563,201704,0,3
1564,201612,0,4
1565,201706,0,4
1566,201606,0,0
1567,201605,0,0
1568,201803,0,4
1569,201702,0,5
1570,201805,0,5
1571,201703,0,4
1572,201704,0,4
1573,201702,0,4
1574,201709,0,5
1575,201708,0,1
1576,201605,1,5
1577,201612,0,4
1578,201611,0,0
1579,201610,1,1
1580,201707,0,5
1581,201711,0,5
1582,201708,0,5
1583,201709,0,5
1584,201611,0,1
1585,201610,1,1
1586,201806,1,5
1587,201611,0,5
1588,201712,0,5
1589,201602,0,4
1590,201609,1,5
1591,201703,0,0
1592,201803,0,5
1593,201803,0,0
1594,201612,0,0
1595,201703,0,5
1596,201603,0,3
1597,201608,0,5
1598,201804,0,5
1599,201802,0,0
1600,201706,0,5
1601,201612,0,0
1602,201807,0,5
1603,201806,0,5
1604,201610,0,5
1605,201801,0,4
1606,201610,0,5
1607,201707,0,4
1608,201710,0,4
1609,201609,0,5
1610,201703,0,4
1611,201805,0,5
1612,201607,0,5
1613,201702,0,0
1614,201707,0,5
1615,201609,0,0
1616,201604,0,4
1617,201708,0,0
1618,201603,0,5
1619,201712,0,5
1620,201710,0,5
1621,201605,0,4
1622,201807,0,1
1623,201705,0,0
1624,201607,0,5
1625,201712,0,4
1626,201703,0,4
1627,201706,0,0
1628,201711,0,5
1629,201704,0,1
1630,201703,1,5
1631,201705,0,0
1632,201602,0,0
1633,201610,0,5
1634,201706,0,0
1635,201805,0,4
1636,201704,0,5
1637,201710,0,4
1638,201610,0,5
1639,201704,0,4
1640,201605,0,5
1641,201601,0,5
1642,201707,0,0
1643,201609,0,4
1644,201609,0,5
1645,201802,0,1
1646,201807,0,0
1647,201601,0,2
1648,201707,0,0
1649,201602,1,5
1650,201807,0,2
1651,201609,0,0
1652,201803,0,5
1653,201803,0,4
1654,201708,0,2
1655,201604,0,1
1656,201802,0,2
1657,201705,0,5
1658,201608,1,1
1659,201712,0,5
1660,201711,0,4
1661,201602,0,5
1662,201609,0,0
1663,201703,0,5
1664,201704,0,5
1665,201806,0,5
1666,201611,0,5
1667,201701,0,5
1668,201609,0,0
1669,201701,0,5
1670,201610,0,4
1671,201605,0,5
1672,201610,0,5
1673,201708,0,0
1674,201603,0,3
1675,201804,0,5
1676,201610,0,5
1677,201806,0,0
1678,201706,0,5
1679,201706,0,5
1680,201611,0,5
1681,201603,0,1
1682,201804,1,1
1683,201710,0,5
1684,201609,0,5
1685,201807,0,3
1686,201606,0,5
1687,201611,0,5
1688,201706,0,5
1689,201607,0,5
1690,201706,0,4
1691,201603,0,5
1692,201610,0,1
1693,201602,0,5
1694,201802,0,3
1695,201709,0,0
1696,201710,0,5
1697,201603,0,1
1698,201802,0,5
1699,201703,1,0
1700,201701,1,0
1701,201609,0,5
1702,201701,0,0
1703,201601,0,2
1704,201609,0,5
1705,201702,0,4
1706,201610,0,5
1707,201602,0,0
1708,201704,1,5
1709,201805,0,4
1710,201606,0,5
1711,201804,0,5
1712,201701,0,0
1713,201711,0,5
1714,201606,0,4
1715,201608,0,5
1716,201609,0,1
1717,201806,0,0
1718,201710,0,4
1719,201704,0,1
1720,201704,0,4
1721,201602,1,5
1722,201803,0,5
1723,201611,0,0
1724,201709,0,0
1725,201710,0,1
1726,201707,0,5
1727,201602,0,2
1728,201804,0,5
1729,201610,0,1
1730,201703,0,5
1731,201801,0,1
1732,201804,0,4
1733,201605,0,5
1734,201702,0,5
1735,201708,0,4
1736,201708,0,4
1737,201704,0,0
1738,201708,1,5
1739,201605,0,5
1740,201710,0,0
1741,201712,1,5
1742,201704,0,5
1743,201611,0,4
1744,201605,0,5
1745,201710,0,5
1746,201704,1,5
1747,201706,0,0
1748,201704,0,2
1749,201609,0,5
1750,201605,0,4
1751,201803,0,4
1752,201607,1,5
1753,201707,0,0
1754,201610,0,1
1755,201709,0,5
1756,201612,0,5
1757,201604,0,4
1758,201704,0,5
1759,201702,0,5
1760,201709,0,4
1761,201606,0,1
1762,201609,0,4
1763,201609,1,5
1764,201802,0,4
1765,201711,0,4
1766,201711,0,5
1767,201802,0,5
1768,201707,1,5
1769,201802,1,5
1770,201704,0,5
1771,201804,0,5
1772,201805,0,0
1773,201602,0,4
1774,201804,0,4
1775,201605,0,2
1776,201607,0,5
1777,201803,0,2
1778,201609,0,5
1779,201708,0,5
1780,201705,1,5
1781,201603,0,5
1782,201802,0,0
1783,201802,0,5
1784,201706,0,1
1785,201711,0,5
1786,201802,0,5
1787,201609,1,1
1788,201710,0,5
1789,201711,0,0
1790,201612,0,4
1791,201804,0,5
1792,201704,0,0
1793,201802,0,5
1794,201807,0,4
1795,201707,0,4
1796,201706,0,1
1797,201709,0,5
1798,201604,0,5
1799,201605,0,0
1800,201706,1,1
1801,201610,0,5
1802,201807,0,5
1803,201712,0,5
1804,201704,1,1
1805,201701,0,4
1806,201803,1,5
1807,201608,0,0
1808,201704,0,4
1809,201705,0,4
1810,201705,0,5
1811,201706,0,0
1812,201601,0,1
1813,201703,0,5
1814,201802,1,5
1815,201706,0,1
1816,201706,0,3
1817,201610,0,5
1818,201706,0,4
1819,201702,0,5
1820,201603,0,5
1821,201706,0,5
1822,201606,0,5
1823,201607,0,0
1824,201710,0,5
1825,201611,0,4
1826,201706,0,5
1827,201701,0,5
1828,201706,0,5
1829,201707,0,1
1830,201708,0,0
1831,201602,0,0
1832,201611,0,4
1833,201602,0,4
1834,201710,0,5
1835,201708,0,0
1836,201805,0,0
1837,201701,0,5
1838,201705,0,5
1839,201607,0,4
1840,201710,0,1
1841,201703,0,5
1842,201703,0,2
1843,201706,1,1
1844,201806,0,4
1845,201601,0,0
1846,201703,0,0
1847,201705,0,2
1848,201802,0,4
1849,201709,0,4
1850,201801,0,5
1851,201705,0,4
1852,201707,0,0
1853,201712,0,4
1854,201602,0,5
1855,201708,0,5
1856,201801,0,5
1857,201708,0,5
1858,201707,0,5
1859,201806,0,5
1860,201807,0,5
1861,201710,0,5
1862,201610,0,5
1863,201801,1,5
1864,201709,0,4
1865,201801,0,5
1866,201601,0,5
1867,201706,0,2
1868,201807,0,5
1869,201712,1,5
1870,201804,0,5
1871,201711,0,5
1872,201801,0,0
1873,201701,1,1
1874,201701,0,1
1875,201607,0,0
1876,201707,0,4
1877,201609,0,2
1878,201602,0,5
1879,201608,0,0
1880,201606,0,5
1881,201710,0,2
1882,201712,0,5
1883,201804,0,5
1884,201704,0,5
1885,201612,1,4
1886,201705,0,5
1887,201603,0,4
1888,201706,0,4
1889,201612,0,0
1890,201704,0,5
1891,201806,0,5
1892,201711,0,5
1893,201707,0,1
1894,201802,0,5
1895,201606,1,5
1896,201801,0,4
1897,201704,0,0
1898,201611,0,5
1899,201702,0,4
1900,201711,0,2
1901,201707,1,1
1902,201602,0,5
1903,201610,0,5
1904,201804,0,5
1905,201701,0,5
1906,201609,0,0
1907,201705,0,5
1908,201711,0,4
1909,201606,0,2
1910,201712,0,4
1911,201701,0,5
1912,201611,0,2
1913,201705,0,4
1914,201610,0,5
1915,201802,0,4
1916,201805,0,5
1917,201709,0,1
1918,201801,0,5
1919,201708,0,4
1920,201708,0,5
1921,201612,0,5
1922,201702,0,5
1923,201711,0,3
1924,201608,0,4
1925,201703,0,3
1926,201707,1,5
1927,201804,0,4
1928,201602,1,0
1929,201704,0,5
1930,201806,0,4
1931,201709,0,4
1932,201608,0,0
1933,201607,0,5
1934,201712,0,5
1935,201803,0,5
1936,201704,0,5
1937,201702,0,4
1938,201703,0,5
1939,201711,0,5
1940,201606,0,5
1941,201602,0,2
1942,201703,0,4
1943,201806,0,5
1944,201605,0,4
1945,201609,0,4
1946,201711,0,1
1947,201709,0,5
1948,201710,0,5
1949,201704,0,1
1950,201610,0,5
1951,201604,0,4
1952,201701,1,3
1953,201605,0,5
1954,201609,0,5
1955,201801,0,5
1956,201612,0,4
1957,201610,0,5
1958,201709,0,5
1959,201607,0,5
1960,201612,0,5
1961,201706,0,5
1962,201701,0,4
1963,201711,0,5
1964,201708,0,1
1965,201703,1,5
1966,201609,0,2
1967,201609,0,5
1968,201711,0,5
1969,201701,0,0
1970,201601,0,1
1971,201609,0,1
1972,201802,0,5
1973,201707,0,4
1974,201706,0,5
1975,201703,0,2
1976,201711,0,5
1977,201610,0,4
1978,201806,0,5
1979,201709,0,0
1980,201701,0,1
1981,201709,0,0
1982,201704,0,0
1983,201804,0,4
1984,201712,0,5
1985,201705,0,5
1986,201609,0,5
1987,201608,0,4
1988,201802,0,5
1989,201806,0,5
1990,201605,0,1
1991,201603,0,5
1992,201603,0,5
1993,201605,0,5
1994,201807,0,4
1995,201711,0,4
1996,201801,0,1
1997,201706,0,5
1998,201703,0,5
1999,201705,0,2
2000,201710,0,0
2001,201601,0,4
2002,201604,0,1
2003,201706,0,5
2004,201601,0,0
2005,201609,0,5
2006,201607,0,5
2007,201609,0,5
2008,201603,0,5
2009,201612,0,1
2010,201602,0,4
2011,201602,0,4
2012,201709,0,5
2013,201807,0,4
2014,201803,0,5
2015,201806,0,4
2016,201805,0,5
2017,201801,1,5
2018,201710,0,0
2019,201706,1,1
2020,201601,0,5
2021,201801,0,1
2022,201807,0,4
2023,201607,0,3
2024,201703,0,4
2025,201609,0,5
2026,201707,0,5
2027,201605,0,0
2028,201802,0,5
2029,201701,0,1
2030,201706,0,5
2031,201701,0,4
2032,201802,0,5
2033,201706,0,0
2034,201710,0,5
2035,201611,0,5
2036,201605,0,4
2037,201703,0,4
2038,201803,0,5
2039,201805,0,5
2040,201604,0,5
2041,201707,0,0
2042,201610,0,2
2043,201807,0,4
2044,201802,0,4
2045,201605,0,4
2046,201703,0,5
2047,201610,0,5
2048,201704,0,1
2049,201807,0,1
2050,201804,0,5
2051,201704,0,5
2052,201707,0,5
2053,201607,0,5
2054,201802,0,5
2055,201702,0,4
2056,201602,0,1
2057,201709,1,4
2058,201710,1,0
2059,201707,0,0
2060,201609,0,4
2061,201803,1,0
2062,201605,0,5
2063,201704,0,5
2064,201608,0,4
2065,201606,1,1
2066,201608,0,5
2067,201706,0,0
2068,201604,0,0
2069,201611,0,0
2070,201601,0,5
2071,201711,0,5
2072,201801,0,5
2073,201806,0,4
2074,201612,0,5
2075,201807,0,1
2076,201601,1,1
2077,201602,0,5
2078,201609,0,5
2079,201603,0,5
2080,201602,0,4
2081,201612,0,0
2082,201706,0,0
2083,201703,0,5
2084,201804,1,5
2085,201706,0,4
2086,201803,0,0
2087,201802,0,4
2088,201602,0,1
2089,201805,0,4
2090,201602,0,5
2091,201705,0,5
2092,201606,0,0
2093,201801,0,5
2094,201601,0,0
2095,201702,0,1
2096,201807,0,0
2097,201807,0,5
2098,201602,0,2
2099,201707,0,5
2100,201707,0,5
2101,201610,0,5
2102,201710,0,5
2103,201711,0,5
2104,201703,0,1
2105,201802,0,5
2106,201603,1,5
2107,201805,0,5
2108,201602,0,5
2109,201608,0,5
2110,201807,0,5
2111,201611,0,1
2112,201704,1,1
2113,201712,0,5
2114,201704,0,1
2115,201602,0,5
2116,201609,0,5
2117,201709,0,4
2118,201704,0,4
2119,201606,0,4
2120,201707,1,1
2121,201607,0,1
2122,201706,0,5
2123,201706,0,5
2124,201803,0,5
2125,201704,0,4
2126,201704,0,0
2127,201601,0,5
2128,201803,0,2
2129,201601,0,5
2130,201607,0,0
2131,201709,0,2
2132,201807,0,4
2133,201707,0,5
2134,201706,0,5
2135,201608,0,4
2136,201610,0,5
2137,201706,0,5
2138,201610,0,5
2139,201707,0,5
2140,201606,0,0
2141,201605,0,5
2142,201612,0,5
2143,201709,0,4
2144,201705,0,5
2145,201607,0,5
2146,201705,0,5
2147,201801,0,5
2148,201612,0,5
2149,201602,1,5
2150,201701,0,2
2151,201709,0,4
2152,201801,0,1
2153,201705,0,0
2154,201802,0,5
2155,201701,0,4
2156,201806,0,4
2157,201801,0,1
2158,201804,0,5
2159,201610,0,4
2160,201804,0,0
2161,201701,0,4
2162,201704,1,5
2163,201710,0,0
2164,201804,0,5
2165,201802,0,5
2166,201803,0,5
2167,201701,0,5
2168,201712,0,5
2169,201806,0,4
2170,201611,0,5
2171,201603,0,0
2172,201603,0,5
2173,201603,0,5
2174,201704,0,3
2175,201803,0,4
2176,201712,0,5
2177,201805,0,5
2178,201604,0,4
2179,201604,1,4
2180,201807,0,0
2181,201706,0,5
2182,201711,0,5
2183,201709,0,5
2184,201712,0,5
2185,201610,0,5
2186,201801,0,0
2187,201705,0,4
2188,201603,0,4
2189,201707,0,0
2190,201710,1,5
2191,201806,1,1
2192,201711,0,0
2193,201602,0,4
2194,201706,0,5
2195,201612,0,2
2196,201807,0,0
2197,201712,0,0
2198,201611,0,5
2199,201703,0,0
2200,201605,0,0
2201,201803,0,5
2202,201704,0,4
2203,201612,0,5
2204,201608,0,5
2205,201610,0,0
2206,201804,0,5
2207,201606,0,4
2208,201609,0,5
2209,201704,0,5
2210,201603,0,4
2211,201609,0,0
2212,201805,0,5
2213,201708,0,4
2214,201703,0,4
2215,201708,0,4
2216,201801,0,4
2217,201602,0,5
2218,201607,0,0
2219,201608,0,5
2220,201706,0,5
2221,201708,0,4
2222,201606,0,0
2223,201705,0,4
2224,201704,0,5
2225,201611,0,5
2226,201604,0,0
2227,201603,0,5
2228,201701,0,0
2229,201703,0,2
2230,201610,1,1
2231,201712,0,0
2232,201709,0,3
2233,201611,0,5
2234,201711,1,5
2235,201805,1,1
2236,201805,0,5
2237,201709,0,2
2238,201604,0,4
2239,201609,0,4
2240,201606,0,0
2241,201608,0,3
2242,201703,0,4
2243,201604,0,5
2244,201704,0,5
2245,201605,0,5
2246,201802,0,5
2247,201703,0,5
2248,201710,0,5
2249,201603,0,5
2250,201612,0,3
2251,201708,0,4
2252,201803,0,5
2253,201711,0,5
2254,201805,0,5
2255,201705,0,4
2256,201807,0,4
2257,201701,1,5
2258,201707,0,0
2259,201801,0,5
2260,201703,0,4
2261,201609,0,4
2262,201710,0,5
2263,201603,0,5
2264,201710,0,5
2265,201605,0,5
2266,201706,0,5
2267,201802,0,4
2268,201611,1,1
2269,201604,0,4
2270,201707,0,5
2271,201601,0,5
2272,201612,1,5
2273,201707,0,5
2274,201803,0,5
2275,201711,0,3
2276,201803,0,5
2277,201702,0,2
2278,201610,1,5
2279,201606,0,2
2280,201711,0,4
2281,201702,0,4
2282,201802,0,5
2283,201807,0,5
2284,201708,0,5
2285,201606,0,0
2286,201802,0,5
2287,201707,0,5
2288,201701,0,4
2289,201707,0,4
2290,201804,0,5
2291,201806,0,0
2292,201805,1,4
2293,201603,0,4
2294,201702,0,5
2295,201806,0,5
2296,201611,0,0
2297,201612,0,0
2298,201703,0,4
2299,201703,0,4
2300,201803,0,5
2301,201601,0,5
2302,201804,0,5
2303,201604,0,5
2304,201703,0,4
2305,201606,1,5
2306,201711,0,4
2307,201604,1,5
2308,201703,0,5
2309,201609,0,5
2310,201702,0,1
2311,201710,1,4
2312,201703,0,2
2313,201605,0,5
2314,201709,0,4
2315,201711,0,5
2316,201706,0,0
2317,201801,0,0
2318,201606,0,5
2319,201711,0,4
2320,201706,1,4
2321,201708,0,5
2322,201707,0,5
2323,201803,0,5
2324,201710,0,4
2325,201711,0,2
2326,201803,0,0
2327,201607,0,5
2328,201704,0,2
2329,201704,0,0
2330,201602,1,1
2331,201610,0,5
2332,201705,0,5
2333,201807,0,5
2334,201610,0,4
2335,201601,0,0
2336,201602,0,0
2337,201804,0,5
2338,201709,0,5
2339,201702,0,5
2340,201607,0,5
2341,201703,0,5
2342,201709,0,5
2343,201704,0,5
2344,201704,0,1
2345,201707,0,4
2346,201807,0,5
2347,201710,0,5
2348,201704,0,4
2349,201601,0,2
2350,201709,0,5
2351,201602,0,3
2352,201710,0,5
2353,201707,0,5
2354,201607,0,5
2355,201709,0,5
2356,201610,0,1
2357,201708,0,5
2358,201711,0,5
2359,201703,0,1
2360,201705,0,5
2361,201605,0,5
2362,201706,0,5
2363,201701,0,2
2364,201610,0,1
2365,201706,0,4
2366,201608,0,4
2367,201707,0,5
2368,201804,0,5
2369,201709,0,0
2370,201601,0,2
2371,201602,0,5
2372,201710,0,4
2373,201807,1,0
2374,201709,0,0
2375,201709,0,5
2376,201607,0,5
2377,201701,0,5
2378,201707,0,5
2379,201706,0,4
2380,201711,0,5
2381,201608,0,0
2382,201806,0,5
2383,201708,0,5
2384,201701,0,5
2385,201604,0,5
2386,201709,0,4
2387,201605,0,5
2388,201704,0,4
2389,201807,1,4
2390,201709,0,1
2391,201712,0,1
2392,201711,0,3
2393,201803,0,4
2394,201602,0,5
2395,201802,0,5
2396,201601,0,5
2397,201609,1,5
2398,201802,0,5
2399,201802,0,4
2400,201605,0,5
2401,201711,0,5
2402,201708,0,4
2403,201608,0,4
2404,201610,0,4
2405,201805,0,4
2406,201701,1,0
2407,201802,0,0
2408,201804,0,5
2409,201802,0,5
2410,201805,0,0
2411,201711,0,5
2412,201704,0,5
2413,201709,0,5
2414,201706,0,0
2415,201704,0,5
2416,201805,0,2
2417,201706,0,5
2418,201703,0,4
2419,201709,0,4
2420,201610,0,5
2421,201610,0,0
2422,201704,0,0
2423,201705,0,5
2424,201706,0,5
2425,201601,0,5
2426,201608,0,5
2427,201603,1,5
2428,201706,0,4
2429,201707,0,4
2430,201807,0,5
2431,201801,0,5
2432,201612,0,5
2433,201601,0,5
2434,201704,0,5
2435,201806,0,0
2436,201609,0,3
2437,201706,0,5
2438,201711,0,5
2439,201708,0,0
2440,201603,0,3
2441,201607,0,0
2442,201712,0,2
2443,201607,0,0
2444,201704,0,5
2445,201805,0,4
2446,201608,0,2
2447,201701,0,5
2448,201708,0,4
2449,201703,0,0
2450,201802,0,0
2451,201711,0,4
2452,201606,0,4
2453,201804,0,4
2454,201806,0,0
2455,201704,0,5
2456,201802,0,0
2457,201807,0,1
2458,201709,0,0
2459,201611,0,5
2460,201709,0,4
2461,201610,0,5
2462,201610,0,0
2463,201802,0,1
2464,201611,0,2
2465,201607,0,4
2466,201710,0,1
2467,201605,0,0
2468,201602,0,5
2469,201807,0,0
2470,201706,0,1
2471,201612,0,4
2472,201803,0,4
2473,201703,1,0
2474,201611,0,5
2475,201703,0,5
2476,201702,0,5
2477,201609,0,5
2478,201806,0,5
2479,201709,0,0
2480,201612,0,5
2481,201706,0,0
2482,201612,0,5
2483,201611,0,5
2484,201702,0,2
2485,201802,0,1
2486,201607,0,5
2487,201703,0,5
2488,201609,1,0
2489,201705,0,5
2490,201604,0,0
2491,201610,1,5
2492,201609,0,5
2493,201805,0,4
2494,201606,0,5
2495,201609,0,0
2496,201606,0,4
2497,201806,0,5
2498,201603,0,5
2499,201711,1,1
2500,201707,0,0
2501,201705,0,0
2502,201712,1,5
2503,201611,0,5
2504,201611,0,5
2505,201710,0,1
2506,201707,0,5
2507,201611,0,5
2508,201702,0,5
2509,201702,0,5
2510,201801,0,5
2511,201709,0,0
2512,201807,0,0
2513,201602,0,4
2514,201711,0,4
2515,201704,0,4
2516,201604,0,4
2517,201609,0,1
2518,201805,0,5
2519,201608,0,5
2520,201706,0,5
2521,201612,0,0
2522,201602,0,2
2523,201805,0,4
2524,201603,0,0
2525,201804,0,0
2526,201605,0,2
2527,201712,0,5
2528,201605,0,5
2529,201801,0,4
2530,201707,0,5
2531,201605,0,4
2532,201609,1,0
2533,201704,0,5
2534,201606,0,5
2535,201609,1,5
2536,201606,0,5
2537,201707,0,4
2538,201601,0,5
2539,201607,0,0
2540,201709,0,2
2541,201701,0,5
2542,201607,0,1
2543,201612,0,5
2544,201711,0,1
2545,201706,0,5
2546,201806,0,1
2547,201712,0,0
2548,201712,0,4
2549,201606,0,1
2550,201712,0,5
2551,201607,0,2
2552,201709,0,1
2553,201803,0,5
2554,201805,1,1
2555,201609,0,4
2556,201606,0,2
2557,201805,0,0
2558,201805,0,5
2559,201803,0,5
2560,201803,1,5
2561,201612,0,0
2562,201705,0,0
2563,201807,0,5
2564,201802,0,0
2565,201703,0,3
2566,201604,0,5
2567,201706,0,5
2568,201807,0,5
2569,201807,1,1
2570,201608,0,5
2571,201608,0,5
2572,201709,0,2
2573,201805,1,5
2574,201802,0,5
2575,201707,0,0
2576,201704,0,4
2577,201710,0,5
2578,201605,0,5
2579,201802,0,5
2580,201706,0,4
2581,201609,0,5
2582,201607,0,4
2583,201702,0,3
2584,201611,0,5
2585,201803,0,5
2586,201707,0,5
2587,201805,0,4
2588,201612,1,0
2589,201607,0,1
2590,201801,0,5
2591,201712,0,2
2592,201601,0,2
2593,201803,0,1
2594,201712,0,5
2595,201712,0,0
2596,201709,0,5
2597,201605,0,5
2598,201802,0,2
2599,201705,0,5
2600,201712,0,0
2601,201709,0,4
2602,201706,0,4
2603,201710,0,0
2604,201702,0,1
2605,201707,0,2
2606,201609,0,1
2607,201705,0,4
2608,201602,0,4
2609,201711,0,4
2610,201709,0,4
2611,201609,0,4
2612,201601,0,5
2613,201712,0,5
2614,201606,0,5
2615,201704,0,4
2616,201707,0,4
2617,201608,0,5
2618,201807,0,0
2619,201612,0,1
2620,201608,0,5
2621,201609,0,5
2622,201705,0,5
2623,201706,0,1
2624,201606,0,5
2625,201705,0,0
2626,201711,0,5
2627,201609,0,5
2628,201704,0,4
2629,201608,0,5
2630,201705,0,4
2631,201707,0,5
2632,201803,0,4
2633,201609,1,5
2634,201704,0,0
2635,201703,0,0
2636,201711,0,5
2637,201610,0,5
2638,201612,0,5
2639,201705,0,1
2640,201710,0,5
2641,201712,0,0
2642,201612,0,4
2643,201801,0,5
2644,201803,0,5
2645,201708,0,4
2646,201609,1,5
2647,201705,0,3
2648,201612,0,5
2649,201606,0,5
2650,201702,0,5
2651,201611,0,2
2652,201806,0,5
2653,201709,0,5
2654,201609,0,5
2655,201609,1,1
2656,201712,0,5
2657,201707,0,4
2658,201609,0,0
2659,201806,1,5
2660,201605,0,0
2661,201602,0,5
2662,201708,0,2
2663,201804,0,5
2664,201605,0,1
2665,201710,0,0
2666,201606,0,5
2667,201801,0,5
2668,201612,0,4
2669,201704,0,1
2670,201701,0,5
2671,201701,0,5
2672,201607,0,0
2673,201806,0,5
2674,201806,0,5
2675,201710,0,0
2676,201804,0,2
2677,201703,0,5
2678,201712,0,1
2679,201706,0,5
2680,201710,0,5
2681,201610,0,0
2682,201704,0,0
2683,201609,0,4
2684,201802,0,2
2685,201804,0,2
2686,201706,0,3
2687,201602,0,0
2688,201708,0,5
2689,201602,0,1
2690,201807,0,5
2691,201807,0,5
2692,201710,0,4
2693,201708,0,0
2694,201703,0,2
2695,201608,0,5
2696,201807,0,5
2697,201709,0,1
2698,201603,0,5
2699,201608,0,4
2700,201806,0,1
2701,201602,0,5
2702,201707,0,5
2703,201706,0,1
2704,201703,0,5
2705,201605,0,5
2706,201601,0,5
2707,201705,0,0
2708,201602,0,4
2709,201706,0,1
2710,201706,0,5
2711,201709,0,2
