id,f_analisis,segmento
78284,201806,5
78285,201801,5
78286,201701,5
78287,201802,4
78288,201711,5
78289,201704,5
78290,201704,1
78291,201612,5
78292,201701,5
78293,201705,5
78294,201706,4
78295,201603,0
78296,201702,5
78297,201707,4
78298,201711,2
78299,201712,4
78300,201610,5
78301,201712,5
78302,201609,1
78303,201804,5
78304,201707,1
78305,201709,5
78306,201601,5
78307,201606,4
78308,201703,0
78309,201704,5
78310,201601,4
78311,201705,5
78312,201610,4
78313,201702,5
78314,201805,4
78315,201804,1
78316,201703,5
78317,201701,5
78318,201601,1
78319,201704,5
78320,201702,1
78321,201707,4
78322,201602,5
78323,201611,5
78324,201607,2
78325,201803,5
78326,201708,0
78327,201706,0
78328,201708,0
78329,201706,0
78330,201805,0
78331,201603,5
78332,201609,5
78333,201806,5
78334,201608,5
78335,201605,2
78336,201710,4
78337,201606,5
78338,201802,0
78339,201607,5
78340,201803,5
78341,201708,0
78342,201804,5
78343,201704,5
78344,201709,5
78345,201704,5
78346,201705,5
78347,201701,5
78348,201807,5
78349,201802,5
78350,201709,0
78351,201705,5
78352,201612,5
78353,201604,0
78354,201601,2
78355,201712,5
78356,201807,4
78357,201709,1
78358,201711,5
78359,201804,5
78360,201601,1
78361,201605,4
78362,201804,4
78363,201701,5
78364,201702,1
78365,201612,2
78366,201607,0
78367,201709,0
78368,201707,0
78369,201703,0
78370,201712,0
78371,201609,2
78372,201706,0
78373,201712,5
78374,201709,1
78375,201710,1
78376,201704,4
78377,201606,4
78378,201710,2
78379,201807,5
78380,201610,5
78381,201708,0
78382,201701,5
78383,201606,5
78384,201609,5
78385,201711,4
78386,201802,4
78387,201807,0
78388,201708,5
78389,201711,5
78390,201712,4
78391,201710,5
78392,201706,0
78393,201707,0
78394,201601,1
78395,201711,0
78396,201701,0
78397,201807,1
78398,201804,1
78399,201701,5
78400,201708,5
78401,201708,5
78402,201705,5
78403,201601,4
78404,201602,5
78405,201609,0
78406,201601,0
78407,201611,5
78408,201703,0
78409,201710,4
78410,201803,4
78411,201604,5
78412,201701,0
78413,201711,5
78414,201711,5
78415,201711,5
78416,201702,2
78417,201706,5
78418,201807,2
78419,201712,1
78420,201711,0
78421,201704,5
78422,201605,4
78423,201602,5
78424,201610,5
78425,201606,5
78426,201708,5
78427,201707,4
78428,201710,0
78429,201607,5
78430,201804,4
78431,201806,5
78432,201801,4
78433,201712,5
78434,201709,5
78435,201804,2
78436,201611,0
78437,201807,5
78438,201803,1
78439,201707,5
78440,201807,5
78441,201601,5
78442,201804,4
78443,201803,5
78444,201701,5
78445,201711,5
78446,201601,5
78447,201612,5
78448,201802,4
78449,201704,0
78450,201609,1
78451,201701,5
78452,201802,4
78453,201701,1
78454,201705,5
78455,201606,4
78456,201708,5
78457,201712,4
78458,201610,4
78459,201607,0
78460,201610,4
78461,201801,5
78462,201702,5
78463,201602,5
78464,201711,5
78465,201807,0
78466,201608,5
78467,201607,5
78468,201610,4
78469,201612,1
78470,201601,5
78471,201610,5
78472,201701,5
78473,201604,4
78474,201803,5
78475,201703,5
78476,201702,0
78477,201703,5
78478,201602,1
78479,201702,5
78480,201707,5
78481,201801,4
78482,201805,4
78483,201612,1
78484,201605,2
78485,201710,5
78486,201602,5
78487,201703,5
78488,201705,0
78489,201701,5
78490,201711,3
78491,201605,0
78492,201602,5
78493,201705,4
78494,201710,4
78495,201703,5
78496,201804,5
78497,201804,5
78498,201709,5
78499,201707,4
78500,201612,5
78501,201605,5
78502,201801,0
78503,201608,5
78504,201709,5
78505,201612,0
78506,201711,4
78507,201801,5
78508,201709,5
78509,201703,5
78510,201611,0
78511,201703,4
78512,201604,5
78513,201712,5
78514,201612,5
78515,201802,0
78516,201707,0
78517,201805,5
78518,201609,5
78519,201612,0
78520,201707,5
78521,201612,5
78522,201804,5
78523,201706,1
78524,201710,4
78525,201703,5
78526,201611,4
78527,201607,5
78528,201807,1
78529,201605,5
78530,201611,4
78531,201712,5
78532,201606,1
78533,201607,0
78534,201611,5
78535,201705,0
78536,201603,5
78537,201703,5
78538,201609,4
78539,201607,0
78540,201708,5
78541,201610,5
78542,201703,4
78543,201708,5
78544,201710,2
78545,201802,5
78546,201712,5
78547,201710,1
78548,201801,0
78549,201604,4
78550,201711,0
78551,201711,4
78552,201802,0
78553,201604,4
78554,201710,5
78555,201706,5
78556,201706,5
78557,201807,5
78558,201707,5
78559,201709,0
78560,201604,1
78561,201710,5
78562,201603,3
78563,201702,5
78564,201712,5
78565,201608,4
78566,201609,5
78567,201802,5
78568,201701,5
78569,201803,4
78570,201703,5
78571,201609,5
78572,201611,4
78573,201612,4
78574,201709,5
78575,201805,2
78576,201706,5
78577,201804,5
78578,201711,5
78579,201606,5
78580,201710,5
78581,201707,5
78582,201807,5
78583,201801,4
78584,201704,5
78585,201710,0
78586,201612,4
78587,201803,5
78588,201609,4
78589,201802,5
78590,201807,0
78591,201703,5
78592,201806,4
78593,201707,1
78594,201610,3
78595,201803,0
78596,201605,5
78597,201704,5
78598,201805,2
78599,201806,0
78600,201805,5
78601,201611,5
78602,201709,5
78603,201807,4
78604,201603,5
78605,201708,5
78606,201801,0
78607,201708,5
78608,201701,5
78609,201611,5
78610,201610,0
78611,201610,5
78612,201802,4
78613,201602,0
78614,201610,5
78615,201702,0
78616,201711,5
78617,201609,5
78618,201705,5
78619,201601,5
78620,201611,5
78621,201709,0
78622,201704,5
78623,201805,2
78624,201709,5
78625,201610,0
78626,201611,5
78627,201706,5
78628,201804,5
78629,201807,5
78630,201604,5
78631,201703,1
78632,201609,5
78633,201607,1
78634,201612,0
78635,201803,5
78636,201610,5
78637,201701,2
78638,201805,5
78639,201807,3
78640,201711,3
78641,201704,0
78642,201605,5
78643,201601,1
78644,201606,4
78645,201711,4
78646,201603,4
78647,201802,4
78648,201612,5
78649,201701,4
78650,201603,5
78651,201710,0
78652,201612,4
78653,201704,5
78654,201702,5
78655,201701,0
78656,201601,0
78657,201610,2
78658,201709,5
78659,201603,5
78660,201601,1
78661,201802,5
78662,201707,5
78663,201610,5
78664,201710,5
78665,201701,5
78666,201701,1
78667,201709,5
78668,201805,5
78669,201708,5
78670,201610,5
78671,201711,5
78672,201611,0
78673,201706,1
78674,201712,4
78675,201706,4
78676,201709,5
78677,201710,5
78678,201606,4
78679,201710,0
78680,201607,0
78681,201707,0
78682,201803,5
78683,201806,5
78684,201609,0
78685,201605,5
78686,201712,0
78687,201807,4
78688,201710,5
78689,201601,2
78690,201703,2
78691,201705,4
78692,201708,5
78693,201706,1
78694,201706,4
78695,201610,5
78696,201707,5
78697,201802,1
78698,201807,4
78699,201709,5
78700,201602,5
78701,201702,5
78702,201708,5
78703,201803,1
78704,201701,1
78705,201603,4
78706,201710,5
78707,201603,2
78708,201709,5
78709,201807,5
78710,201803,5
78711,201710,0
78712,201601,0
78713,201802,5
78714,201602,4
78715,201804,0
78716,201610,5
78717,201608,5
78718,201705,4
78719,201803,0
78720,201702,5
78721,201709,4
78722,201804,4
78723,201704,0
78724,201705,4
78725,201608,5
78726,201706,4
78727,201601,1
78728,201612,0
78729,201607,5
78730,201707,4
78731,201804,5
78732,201608,1
78733,201609,2
78734,201607,5
78735,201709,0
78736,201802,5
78737,201805,0
78738,201605,5
78739,201703,0
78740,201601,0
78741,201710,5
78742,201712,5
78743,201709,5
78744,201602,4
78745,201610,5
78746,201708,5
78747,201708,5
78748,201807,5
78749,201805,0
78750,201604,0
78751,201806,5
78752,201801,4
78753,201602,1
78754,201705,5
78755,201602,5
78756,201706,5
78757,201611,0
78758,201605,5
78759,201705,5
78760,201804,0
78761,201710,5
78762,201803,5
78763,201708,4
78764,201706,1
78765,201709,5
78766,201611,1
78767,201601,4
78768,201707,1
78769,201704,2
78770,201706,0
78771,201701,5
78772,201706,0
78773,201710,0
78774,201709,1
78775,201603,5
78776,201806,4
78777,201612,4
78778,201805,4
78779,201709,4
78780,201805,5
78781,201710,5
78782,201707,5
78783,201807,4
78784,201801,5
78785,201608,5
78786,201706,4
78787,201611,4
78788,201711,5
78789,201611,5
78790,201807,5
78791,201801,2
78792,201605,4
78793,201711,4
78794,201712,5
78795,201710,5
78796,201705,4
78797,201610,5
78798,201608,5
78799,201705,5
78800,201710,0
78801,201708,4
78802,201801,5
78803,201606,5
78804,201807,5
78805,201710,5
78806,201801,4
78807,201710,5
78808,201609,5
78809,201701,5
78810,201612,5
78811,201612,5
78812,201707,0
78813,201608,1
78814,201611,0
78815,201607,0
78816,201710,4
78817,201710,4
78818,201606,5
78819,201611,4
78820,201707,5
78821,201708,0
78822,201603,5
78823,201707,5
78824,201610,1
78825,201610,2
78826,201607,5
78827,201707,2
78828,201608,4
78829,201611,4
78830,201707,0
78831,201703,4
78832,201602,5
78833,201607,5
78834,201709,2
78835,201602,0
78836,201710,4
78837,201807,0
78838,201706,5
78839,201706,5
78840,201805,5
78841,201708,0
78842,201702,5
78843,201608,5
78844,201706,4
78845,201702,0
78846,201801,0
78847,201612,1
78848,201603,0
78849,201707,4
78850,201701,0
78851,201603,5
78852,201605,3
78853,201704,3
78854,201710,5
78855,201701,0
78856,201706,0
78857,201804,5
78858,201609,0
78859,201701,4
78860,201702,5
78861,201707,3
78862,201706,0
78863,201706,3
78864,201707,1
78865,201807,5
78866,201802,5
78867,201607,5
78868,201611,4
78869,201805,5
78870,201703,0
78871,201601,0
78872,201807,0
78873,201607,5
78874,201803,5
78875,201611,5
78876,201708,0
78877,201704,5
78878,201710,0
78879,201709,5
78880,201608,5
78881,201702,5
78882,201805,4
78883,201803,5
78884,201801,5
78885,201611,5
78886,201701,0
78887,201604,4
78888,201602,5
78889,201709,0
78890,201807,5
78891,201609,1
78892,201707,5
78893,201605,5
78894,201604,0
78895,201806,4
78896,201804,0
78897,201804,1
78898,201611,5
78899,201601,4
78900,201608,1
78901,201701,4
78902,201807,4
78903,201706,5
78904,201802,4
78905,201803,4
78906,201710,5
78907,201604,3
78908,201602,5
78909,201807,4
78910,201702,5
78911,201607,5
78912,201703,5
78913,201708,0
78914,201803,5
78915,201806,0
78916,201711,4
78917,201605,5
78918,201608,5
78919,201612,5
78920,201803,5
78921,201807,5
78922,201703,5
78923,201607,5
78924,201709,5
78925,201706,4
78926,201710,0
78927,201701,5
78928,201807,5
78929,201710,3
78930,201612,5
78931,201603,0
78932,201604,4
78933,201704,5
78934,201709,5
78935,201604,4
78936,201702,1
78937,201604,4
78938,201807,0
78939,201802,4
78940,201802,5
78941,201612,5
78942,201707,0
78943,201703,1
78944,201804,5
78945,201607,1
78946,201611,0
78947,201708,5
78948,201612,4
78949,201709,5
78950,201804,4
78951,201603,3
78952,201803,5
78953,201604,4
78954,201611,1
78955,201801,5
78956,201804,5
78957,201706,5
78958,201611,5
78959,201802,2
78960,201607,5
78961,201612,5
78962,201606,1
78963,201610,2
78964,201606,5
78965,201706,0
78966,201712,3
78967,201709,5
78968,201707,4
78969,201710,5
78970,201704,4
78971,201805,5
78972,201807,5
78973,201712,0
78974,201710,5
78975,201612,5
78976,201602,5
78977,201701,5
78978,201605,5
78979,201703,4
78980,201701,5
78981,201711,5
78982,201705,5
78983,201807,4
78984,201608,0
78985,201711,5
78986,201705,4
78987,201711,5
78988,201608,0
78989,201609,4
78990,201707,5
78991,201602,1
78992,201802,5
78993,201711,5
78994,201602,5
78995,201606,4
78996,201710,4
78997,201704,5
78998,201807,4
78999,201706,1
79000,201703,5
79001,201604,5
79002,201612,4
79003,201705,2
79004,201709,0
79005,201712,4
79006,201706,5
79007,201702,4
79008,201611,0
79009,201707,5
79010,201608,3
79011,201610,5
79012,201604,5
79013,201608,0
79014,201806,5
79015,201607,1
79016,201607,5
79017,201604,5
79018,201710,5
79019,201801,5
79020,201704,5
79021,201705,5
79022,201608,4
79023,201706,0
79024,201708,0
79025,201602,4
79026,201801,0
79027,201801,5
79028,201805,5
79029,201610,2
79030,201702,5
79031,201709,5
79032,201802,5
79033,201709,4
79034,201707,4
79035,201801,5
79036,201603,2
79037,201706,5
79038,201707,2
79039,201707,0
79040,201610,5
79041,201601,5
79042,201703,0
79043,201705,5
79044,201801,5
79045,201612,0
79046,201707,4
79047,201804,5
79048,201706,3
79049,201608,1
79050,201612,3
79051,201704,5
79052,201802,0
79053,201603,2
79054,201610,0
79055,201612,4
79056,201803,0
79057,201702,4
79058,201703,4
79059,201611,1
79060,201710,1
79061,201707,5
79062,201607,2
79063,201804,5
79064,201805,0
79065,201709,5
79066,201806,5
79067,201602,4
79068,201602,5
79069,201807,5
79070,201710,5
79071,201605,4
79072,201804,5
79073,201704,5
79074,201702,1
79075,201710,4
79076,201610,5
79077,201705,5
79078,201709,5
79079,201607,4
79080,201710,5
79081,201602,5
79082,201802,5
79083,201703,4
79084,201705,5
79085,201806,5
79086,201609,5
79087,201702,0
79088,201801,1
79089,201611,4
79090,201605,5
79091,201707,0
79092,201701,5
79093,201708,1
79094,201705,0
79095,201612,0
79096,201610,5
79097,201806,5
79098,201605,4
79099,201703,5
79100,201603,5
79101,201705,5
79102,201710,2
79103,201705,4
79104,201601,5
79105,201712,5
79106,201712,0
79107,201606,0
79108,201609,5
79109,201711,1
79110,201710,2
79111,201707,4
79112,201805,5
79113,201706,4
79114,201606,5
79115,201803,5
79116,201702,5
79117,201803,5
79118,201802,4
79119,201708,4
79120,201611,5
79121,201702,5
79122,201608,5
79123,201603,1
79124,201705,5
79125,201803,0
79126,201607,5
79127,201608,4
79128,201603,4
79129,201602,5
79130,201805,5
79131,201712,5
79132,201609,4
79133,201709,1
79134,201602,1
79135,201607,5
79136,201708,2
79137,201805,0
79138,201709,0
79139,201807,1
79140,201703,5
79141,201610,5
79142,201608,5
79143,201705,2
79144,201707,5
79145,201710,5
79146,201602,2
79147,201805,5
79148,201602,5
79149,201712,4
79150,201707,1
79151,201610,5
79152,201805,5
79153,201602,0
79154,201803,5
79155,201603,1
79156,201611,4
79157,201803,5
79158,201803,1
79159,201712,5
79160,201706,0
79161,201601,0
79162,201702,4
79163,201703,4
79164,201710,5
79165,201706,5
79166,201708,0
79167,201803,5
79168,201806,3
79169,201610,0
79170,201604,4
79171,201804,4
79172,201705,2
79173,201802,5
79174,201612,0
79175,201709,2
79176,201607,4
79177,201806,5
79178,201701,5
79179,201610,5
79180,201703,3
79181,201711,5
79182,201804,4
79183,201604,5
79184,201612,4
79185,201712,5
79186,201803,5
79187,201601,5
79188,201608,0
79189,201706,0
79190,201806,5
79191,201607,4
79192,201607,1
79193,201801,5
79194,201705,1
79195,201706,5
79196,201802,0
79197,201611,4
79198,201604,1
79199,201603,5
79200,201612,5
79201,201604,4
79202,201604,2
79203,201710,5
79204,201710,5
79205,201608,4
79206,201602,5
79207,201803,2
79208,201701,5
79209,201707,5
79210,201609,0
79211,201701,1
79212,201703,5
79213,201609,0
79214,201608,5
79215,201806,0
79216,201701,0
79217,201803,3
79218,201701,5
79219,201709,5
79220,201804,1
79221,201603,4
79222,201805,4
79223,201804,5
79224,201709,5
79225,201702,5
79226,201711,5
79227,201801,5
79228,201704,5
79229,201706,4
79230,201612,5
79231,201806,5
79232,201706,1
79233,201804,5
79234,201806,5
79235,201611,5
79236,201707,4
79237,201710,0
79238,201712,5
79239,201604,5
79240,201709,5
79241,201603,5
79242,201703,5
79243,201604,5
79244,201709,0
79245,201612,5
79246,201702,5
79247,201609,5
79248,201604,0
79249,201608,2
79250,201708,2
79251,201804,5
79252,201709,4
79253,201606,5
79254,201603,4
79255,201610,5
79256,201805,5
79257,201602,4
79258,201804,0
79259,201601,4
79260,201610,0
79261,201712,5
79262,201605,4
79263,201804,4
79264,201612,1
79265,201706,5
79266,201611,4
79267,201703,0
79268,201702,5
79269,201612,4
79270,201705,5
79271,201608,5
79272,201705,5
79273,201612,4
79274,201707,5
79275,201706,2
79276,201710,2
79277,201608,0
79278,201611,4
79279,201709,4
79280,201704,4
79281,201701,0
79282,201701,4
79283,201609,2
79284,201802,5
79285,201701,2
79286,201804,0
79287,201609,4
79288,201801,5
79289,201708,0
79290,201702,5
79291,201711,4
79292,201606,1
79293,201702,4
79294,201602,4
79295,201708,4
79296,201709,5
79297,201601,4
79298,201706,5
79299,201804,5
79300,201804,5
79301,201702,2
79302,201606,5
79303,201604,5
79304,201701,5
79305,201609,5
79306,201711,1
79307,201803,5
79308,201701,5
79309,201702,5
79310,201607,5
79311,201601,5
79312,201704,4
79313,201709,4
79314,201607,4
79315,201709,0
79316,201705,4
79317,201606,5
79318,201709,5
79319,201706,4
79320,201702,5
79321,201801,0
79322,201705,5
79323,201711,5
79324,201611,0
79325,201706,5
79326,201611,0
79327,201703,1
79328,201608,4
79329,201705,4
79330,201712,0
79331,201703,4
79332,201707,5
79333,201803,5
79334,201707,5
79335,201806,4
79336,201612,5
79337,201608,4
79338,201704,5
79339,201601,4
79340,201712,5
79341,201607,4
79342,201803,4
79343,201710,2
79344,201701,5
79345,201701,2
79346,201709,5
79347,201707,5
